id,predicted_class,predicted_group,expected_group,consistent
TEST_05271,쏘나타_디_엣지_DN8_2024_2025,현대,현대,True
TEST_05272,5시리즈_G30_2017_2023,BMW,BMW,True
TEST_05273,액티언_2세대_2025,기타,기타,True
TEST_05274,2시리즈_액티브_투어러_F45_2019_2021,BMW,BMW,True
TEST_05275,더_뉴_K3_2016_2018,기아,기아,True
TEST_05276,올_뉴_모닝_JA_2017_2020,기아,기아,True
TEST_05277,니로_2017_2019,기아,기아,True
TEST_05278,X4_F26_2015_2018,BMW,BMW,True
TEST_05279,더_뉴_K7_2013_2016,기아,기아,True
TEST_05280,5시리즈_G30_2017_2023,BMW,BMW,True
TEST_05281,MKC_2015_2018,미국,미국,True
TEST_05282,GLB_클래스_X247_2020_2023,벤츠,벤츠,True
TEST_05283,디스커버리_스포츠_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_05284,트레일블레이저_2023,미국,미국,True
TEST_05285,레이_2012_2017,기아,기아,True
TEST_05286,EQ900_2016_2018,제네시스,제네시스,True
TEST_05287,RAV4_5세대_2019_2024,일본/프랑스,일본/프랑스,True
TEST_05288,GLC_클래스_X253_2023,벤츠,벤츠,True
TEST_05289,4시리즈_G22_2024_2025,BMW,BMW,True
TEST_05290,더_올뉴투싼_하이브리드_2021_2023,현대,현대,True
TEST_05291,올_뉴_K7_하이브리드_2017_2019,기아,기아,True
TEST_05292,SM5_노바_2015_2019,일본/프랑스,일본/프랑스,True
TEST_05293,S90_2017_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_05294,쿠퍼_컨버터블_2016_2024,기타 독일차,기타 독일차,True
TEST_05295,뉴_카이엔_2011_2018,기타 독일차,기타 독일차,True
TEST_05296,올_뉴_모닝_JA_2017_2020,기아,기아,True
TEST_05297,더_올뉴G80_2021_2024,현대,현대,True
TEST_05298,더_뉴_K5_3세대_2024_2025,기아,기아,True
TEST_05299,더_뉴_아반떼_AD_2019_2020,현대,현대,True
TEST_05300,3시리즈_E90_2005_2012,BMW,BMW,True
TEST_05301,디스커버리_스포츠_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_05302,뉴_QM5_2012_2014,일본/프랑스,일본/프랑스,True
TEST_05303,S90_2021_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_05304,911_2003_2019,BMW,기타 독일차,False
TEST_05305,그랜저_HG_2011_2014,현대,현대,True
TEST_05306,머스탱_2015_2023,미국,미국,True
TEST_05307,컨티넨탈_GT_3세대_2018_2023,유럽 프리미엄,유럽 프리미엄,True
TEST_05308,뉴_GV80_2024_2025,제네시스,제네시스,True
TEST_05309,더_뉴_아반떼_CN7_2023_2025,현대,현대,True
TEST_05310,레니게이드_2015_2017,미국,미국,True
TEST_05311,Q3_F3_2020_2024,기타 독일차,기타 독일차,True
TEST_05312,마칸_2022_2024,기타 독일차,기타 독일차,True
TEST_05313,올_뉴_투싼_TL_2019_2020,현대,현대,True
TEST_05314,GLS_클래스_X166_2017_2019,벤츠,벤츠,True
TEST_05315,더_올뉴G80_2021_2024,현대,현대,True
TEST_05316,스토닉_2018_2020,기아,기아,True
TEST_05317,티볼리_에어_2016_2019,기타,기타,True
TEST_05318,렉스턴_스포츠_칸_2019_2020,기타,기타,True
TEST_05319,레인지로버_스포츠_2세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_05320,뉴_SM5_임프레션_2008_2010,일본/프랑스,일본/프랑스,True
TEST_05321,Z4_G29_2019_2025,BMW,BMW,True
TEST_05322,아이오닉5_2022_2023,현대,현대,True
TEST_05323,코나_SX2_2023_2025,현대,현대,True
TEST_05324,S_클래스_W221_2006_2013,벤츠,벤츠,True
TEST_05325,더_뉴_아반떼_2014_2016,현대,현대,True
TEST_05326,레인지로버_4세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_05327,엑센트_신형_2011_2019,현대,현대,True
TEST_05328,XE_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05329,New_XF_2012_2015,유럽 프리미엄,유럽 프리미엄,True
TEST_05330,5시리즈_F10_2010_2016,BMW,BMW,True
TEST_05331,렉스턴_스포츠_2018_2021,기타,기타,True
TEST_05332,S90_2017_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_05333,레니게이드_2019_2023,미국,미국,True
TEST_05334,Q30_2017_2019,일본/프랑스,일본/프랑스,True
TEST_05335,알티마_2017_2018,일본/프랑스,일본/프랑스,True
TEST_05336,GLC_클래스_X253_2017_2019,벤츠,벤츠,True
TEST_05337,CLS_클래스_C257_2019_2023,벤츠,벤츠,True
TEST_05338,K5_3세대_하이브리드_2020_2022,기아,기아,True
TEST_05339,콰트로포르테_2014_2016,유럽 프리미엄,유럽 프리미엄,True
TEST_05340,더_뉴_렉스턴_스포츠_칸_2021_2025,기타,기타,True
TEST_05341,쿠퍼_컨트리맨_2012_2015,기타 독일차,기타 독일차,True
TEST_05342,M4_F82_2015_2020,BMW,BMW,True
TEST_05343,GLE_클래스_W166_2016_2018,벤츠,벤츠,True
TEST_05344,시에나_4세대_2021_2024,일본/프랑스,일본/프랑스,True
TEST_05345,G70_2018_2020,제네시스,제네시스,True
TEST_05346,F_PACE_2017_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05347,RAV4_2016_2018,일본/프랑스,일본/프랑스,True
TEST_05348,쏘나타_디_엣지_DN8_2024_2025,현대,현대,True
TEST_05349,그랜드_스타렉스_2016_2018,현대,현대,True
TEST_05350,더_뉴_K9_2세대_2022_2025,기아,기아,True
TEST_05351,XM3_2024,일본/프랑스,일본/프랑스,True
TEST_05352,YF쏘나타_하이브리드_2011_2015,현대,현대,True
TEST_05353,더_뉴_코나_2021_2023,현대,현대,True
TEST_05354,엑센트_신형_2011_2019,현대,현대,True
TEST_05355,3시리즈_F30_2013_2018,BMW,BMW,True
TEST_05356,더_올뉴G80_2021_2024,현대,현대,True
TEST_05357,카이엔_PO536_2019_2023,기타 독일차,기타 독일차,True
TEST_05358,올_뉴_투싼_TL_2019_2020,현대,현대,True
TEST_05359,Q5_FY_2021_2024,기타 독일차,기타 독일차,True
TEST_05360,레인지로버_4세대_2014_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_05361,벨로스터_JS_2018_2020,현대,현대,True
TEST_05362,마칸_2014_2018,기타 독일차,기타 독일차,True
TEST_05363,A6_C8_2019_2025,기타 독일차,기타 독일차,True
TEST_05364,X4_G02_2019_2021,BMW,BMW,True
TEST_05365,더_뉴_쏘렌토_4세대_2024_2025,기아,기아,True
TEST_05366,어코드_10세대_2018_2022,일본/프랑스,일본/프랑스,True
TEST_05367,S_클래스_W222_2014_2020,벤츠,벤츠,True
TEST_05368,스포티지_4세대_2016_2018,기아,기아,True
TEST_05369,뉴_MKZ_2017_2020,미국,미국,True
TEST_05370,K5_하이브리드_3세대_2020_2023,기아,기아,True
TEST_05371,M4_F82_2015_2020,BMW,BMW,True
TEST_05372,XJ_8세대_2010_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05373,니로_2017_2019,기아,기아,True
TEST_05374,올_뉴_카니발_2015_2019,기아,기아,True
TEST_05375,더_뉴_니로_2020_2022,기아,기아,True
TEST_05376,뉴_제타_2011_2016,기타 독일차,기타 독일차,True
TEST_05377,더_뉴스포티지R_2014_2016,기아,기아,True
TEST_05378,X6_F16_2015_2019,BMW,BMW,True
TEST_05379,타이칸_2021_2025,기타 독일차,기타 독일차,True
TEST_05380,뉴QM3_2018_2019,일본/프랑스,일본/프랑스,True
TEST_05381,X7_G07_2019_2022,BMW,BMW,True
TEST_05382,렉스턴_스포츠_2018_2021,기타,기타,True
TEST_05383,디_올뉴니로_2022_2025,기아,기아,True
TEST_05384,4시리즈_F32_2014_2020,BMW,BMW,True
TEST_05385,벨로스터_JS_2018_2020,현대,현대,True
TEST_05386,911_992_2020_2024,기타 독일차,기타 독일차,True
TEST_05387,LF_쏘나타_2015_2017,현대,현대,True
TEST_05388,라브4_4세대_2013_2018,일본/프랑스,일본/프랑스,True
TEST_05389,X6_G06_2024_2025,BMW,BMW,True
TEST_05390,레인지로버_벨라_2018_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05391,더_뉴_K5_3세대_2024_2025,기아,기아,True
TEST_05392,코세어_2020_2022,미국,미국,True
TEST_05393,뉴_MKZ_2017_2020,벤츠,미국,False
TEST_05394,C_클래스_W204_2008_2015,벤츠,벤츠,True
TEST_05395,더_뉴_그랜저_IG_2020_2023,현대,현대,True
TEST_05396,디_올뉴그랜저_2023_2025,현대,현대,True
TEST_05397,더_넥스트_스파크_2016_2018,미국,미국,True
TEST_05398,일렉트리파이드_GV70_2022_2024,제네시스,제네시스,True
TEST_05399,iX_2022_2024,BMW,BMW,True
TEST_05400,4시리즈_F32_2014_2020,BMW,BMW,True
TEST_05401,뉴QM3_2018_2019,일본/프랑스,일본/프랑스,True
TEST_05402,더_뉴_파사트_2012_2019,기타 독일차,기타 독일차,True
TEST_05403,Q5_FY_2021_2024,기타 독일차,기타 독일차,True
TEST_05404,Q30_2017_2019,일본/프랑스,일본/프랑스,True
TEST_05405,모델_Y_2021_2025,미국,미국,True
TEST_05406,쿠퍼_클럽맨_2016_2024,기타 독일차,기타 독일차,True
TEST_05407,X6_F16_2015_2019,BMW,BMW,True
TEST_05408,7시리즈_F01_2009_2015,BMW,BMW,True
TEST_05409,더_뉴_그랜드_스타렉스_2018_2021,현대,현대,True
TEST_05410,더_뉴_QM6_2024_2025,일본/프랑스,일본/프랑스,True
TEST_05411,그랜드_체로키_2014_2020,미국,미국,True
TEST_05412,그랜드_체로키_WL_2021_2023,미국,미국,True
TEST_05413,X6_G06_2020_2023,BMW,BMW,True
TEST_05414,알티마_2017_2018,일본/프랑스,일본/프랑스,True
TEST_05415,더_뉴_모닝_2015_2016,기아,기아,True
TEST_05416,올_뉴_카니발_2015_2019,기아,기아,True
TEST_05417,쏘나타_디_엣지_DN8_2024_2025,현대,현대,True
TEST_05418,니로_2017_2019,기아,기아,True
TEST_05419,XM3_2024,일본/프랑스,일본/프랑스,True
TEST_05420,G80_RG3_2021_2023,제네시스,제네시스,True
TEST_05421,레인지로버_4세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_05422,i30_PD_2017_2018,현대,현대,True
TEST_05423,더_뉴_레이_2018_2022,기아,기아,True
TEST_05424,GLE_클래스_W166_2016_2018,벤츠,벤츠,True
TEST_05425,EQS_V297_2022_2023,벤츠,벤츠,True
TEST_05426,Q30_2017_2019,일본/프랑스,일본/프랑스,True
TEST_05427,쏘렌토_4세대_2021_2023,현대,현대,True
TEST_05428,2시리즈_액티브_투어러_F45_2019_2021,BMW,BMW,True
TEST_05429,모델_3_2019_2022,미국,미국,True
TEST_05430,K5_하이브리드_3세대_2020_2023,기아,기아,True
TEST_05431,XE_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05432,더_뉴_카니발_2019_2020,기아,기아,True
TEST_05433,Q3_F3_2020_2024,기타 독일차,기타 독일차,True
TEST_05434,6시리즈_GT_G32_2021_2024,BMW,BMW,True
TEST_05435,G4_렉스턴_2018_2020,기타,기타,True
TEST_05436,파일럿_3세대_2016_2018,일본/프랑스,일본/프랑스,True
TEST_05437,GLC_클래스_X253_2017_2019,벤츠,벤츠,True
TEST_05438,X7_G07_2019_2022,BMW,BMW,True
TEST_05439,V60_크로스컨트리_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_05440,GLC_클래스_X253_2023,벤츠,벤츠,True
TEST_05441,엑센트_신형_2011_2019,현대,현대,True
TEST_05442,디_올뉴그랜저_2023_2025,현대,현대,True
TEST_05443,디_올뉴그랜저_2023_2025,현대,현대,True
TEST_05444,더_뉴_말리부_2019_2022,미국,미국,True
TEST_05445,3시리즈_G20_2023_2025,BMW,BMW,True
TEST_05446,더_뉴_QM6_2020_2023,일본/프랑스,일본/프랑스,True
TEST_05447,GV80_2020_2022,제네시스,제네시스,True
TEST_05448,티볼리_아머_2018_2019,기타,기타,True
TEST_05449,Q7_4M_2016_2019,기타 독일차,기타 독일차,True
TEST_05450,뷰티풀_코란도_2019_2024,기타,기타,True
TEST_05451,i4_2022_2024,BMW,BMW,True
TEST_05452,아슬란_2015_2018,현대,현대,True
TEST_05453,All_New_XJ_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05454,7시리즈_G11_2016_2018,BMW,BMW,True
TEST_05455,스포티지_5세대_2022_2024,기아,기아,True
TEST_05456,티구안_올스페이스_2018_2023,기타 독일차,기타 독일차,True
TEST_05457,X4_F26_2015_2018,BMW,BMW,True
TEST_05458,디스커버리_5_2022_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_05459,A7_2012_2016,기타 독일차,기타 독일차,True
TEST_05460,티볼리_2015_2018,기타,기타,True
TEST_05461,올_뉴_말리부_2017_2018,미국,미국,True
TEST_05462,더_뉴_니로_2020_2022,기아,기아,True
TEST_05463,쿠퍼_컨버터블_2016_2024,기타 독일차,기타 독일차,True
TEST_05464,QX60_2016_2018,일본/프랑스,일본/프랑스,True
TEST_05465,콰트로포르테_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_05466,랭글러_JK_2009_2017,미국,미국,True
TEST_05467,올_뉴_카니발_2015_2019,기아,기아,True
TEST_05468,디스커버리_5_2022_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_05469,All_New_XJ_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05470,레인지로버_이보크_2세대_2023_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_05471,더_뉴_기아_레이_2022_2025,기아,기아,True
TEST_05472,그랜드_체로키_2014_2020,미국,미국,True
TEST_05473,LF_쏘나타_2015_2017,현대,현대,True
TEST_05474,그랜저_GN7_2023_2025,현대,현대,True
TEST_05475,스팅어_마이스터_2021_2023,기아,기아,True
TEST_05476,Q50_2014_2017,일본/프랑스,일본/프랑스,True
TEST_05477,그랜저_HG_2011_2014,현대,현대,True
TEST_05478,더_뉴_렉스턴_스포츠_2021_2025,기타,기타,True
TEST_05479,더_뉴_모닝_JA_2024_2025,기아,기아,True
TEST_05480,리얼_뉴_콜로라도_2021_2022,미국,미국,True
TEST_05481,S_클래스_W223_2021_2025,벤츠,벤츠,True
TEST_05482,M5_F90_2018_2023,BMW,BMW,True
TEST_05483,콰트로포르테_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_05484,XJ_8세대_2010_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_05485,더_뉴_모하비_2017_2019,기아,기아,True
TEST_05486,4시리즈_F32_2014_2020,BMW,BMW,True
TEST_05487,SM3_네오_2015_2019,일본/프랑스,일본/프랑스,True
TEST_05488,뉴_ES300h_2013_2015,일본/프랑스,일본/프랑스,True
TEST_05489,올_뉴_K7_하이브리드_2017_2019,기아,기아,True
TEST_05490,X4_G02_2022_2025,BMW,BMW,True
TEST_05491,쿠퍼_클럽맨_2016_2024,기타 독일차,기타 독일차,True
TEST_05492,스팅어_마이스터_2021_2023,기아,기아,True
TEST_05493,G70_2018_2020,제네시스,제네시스,True
TEST_05494,GLS_클래스_X167_2020_2024,벤츠,벤츠,True
TEST_05495,XM3_2024,일본/프랑스,일본/프랑스,True
TEST_05496,X3_G01_2018_2021,BMW,BMW,True
TEST_05497,A_클래스_W176_2015_2018,벤츠,벤츠,True
TEST_05498,C_클래스_W206_2022_2024,벤츠,벤츠,True
TEST_05499,6시리즈_GT_G32_2021_2024,BMW,BMW,True
TEST_05500,넥쏘_2018_2024,현대,현대,True
TEST_05501,베리_뉴_티볼리_2020_2023,기타,기타,True
TEST_05502,머스탱_2015_2023,미국,미국,True
TEST_05503,라브4_4세대_2013_2018,일본/프랑스,일본/프랑스,True
TEST_05504,911_2003_2019,기타 독일차,기타 독일차,True
TEST_05505,V60_크로스컨트리_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_05506,G90_RS4_2022_2025,제네시스,제네시스,True
TEST_05507,2008_2015_2017,기타,기타,True
TEST_05508,쏘나타_뉴_라이즈_2018_2019,현대,현대,True
TEST_05509,더_뉴_모닝_JA_2024_2025,기아,기아,True
TEST_05510,체로키_KL_2019_2023,미국,미국,True
TEST_05511,그랑_콜레오스_2025,일본/프랑스,일본/프랑스,True
TEST_05512,3시리즈_E90_2005_2012,BMW,BMW,True
TEST_05513,스토닉_2018_2020,기아,기아,True
TEST_05514,더_뉴_모닝_2015_2016,기아,기아,True
TEST_05515,X4_G02_2019_2021,BMW,BMW,True
TEST_05516,스타리아_2022_2025,현대,현대,True
TEST_05517,A5_F5_2019_2024,기타 독일차,기타 독일차,True
TEST_05518,그랑_콜레오스_2025,일본/프랑스,일본/프랑스,True
TEST_05519,아반떼_MD_2011_2014,현대,현대,True
TEST_05520,더_뉴_모닝_2015_2016,기아,기아,True
TEST_05521,골프_7세대_2013_2016,기타 독일차,기타 독일차,True
TEST_05522,X1_U11_2023_2024,BMW,BMW,True
TEST_05523,더_뉴_레이_2018_2022,기아,기아,True
TEST_05524,쿠퍼_컨트리맨_2016_2024,기타 독일차,기타 독일차,True
TEST_05525,X5_G05_2019_2023,BMW,BMW,True
TEST_05526,아반떼_MD_2011_2014,현대,현대,True
TEST_05527,X6_G06_2020_2023,BMW,BMW,True
TEST_05528,카이엔_PO536_2019_2023,기타 독일차,기타 독일차,True
TEST_05529,EV9_2024_2025,기아,기아,True
TEST_05530,EV6_2022_2024,기아,기아,True
TEST_05531,911_2003_2019,기타 독일차,기타 독일차,True
TEST_05532,S90_2021_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_05533,G_클래스_W463_2009_2017,벤츠,벤츠,True
TEST_05534,5시리즈_F10_2010_2016,BMW,BMW,True
TEST_05535,Q3_F3_2020_2024,기타 독일차,기타 독일차,True
TEST_05536,X4_F26_2015_2018,BMW,BMW,True
TEST_05537,더_뉴_싼타페_2021_2023,현대,현대,True
TEST_05538,레인지로버_4세대_2014_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_05539,코세어_2020_2022,미국,미국,True
TEST_05540,티볼리_에어_2021_2022,기타,기타,True
TEST_05541,A_클래스_W177_2020_2025,벤츠,벤츠,True
TEST_05542,마칸_2019_2021,기타 독일차,기타 독일차,True
TEST_05543,콰트로포르테_2014_2016,유럽 프리미엄,유럽 프리미엄,True
TEST_05544,티구안_올스페이스_2018_2023,기타 독일차,기타 독일차,True
TEST_05545,마칸_2014_2018,기타 독일차,기타 독일차,True
TEST_05546,A4_B9_2020_2024,기타 독일차,기타 독일차,True
TEST_05547,GV80_2024_2025,제네시스,제네시스,True
TEST_05548,더_뉴스포티지R_2014_2016,기아,기아,True
TEST_05549,V40_2015_2018,유럽 프리미엄,유럽 프리미엄,True
TEST_05550,그랜저_IG_2017_2019,현대,현대,True
TEST_05551,3시리즈_E90_2005_2012,BMW,BMW,True
TEST_05552,시에나_4세대_2021_2024,일본/프랑스,일본/프랑스,True
TEST_05553,더_뉴_니로_2020_2022,기아,기아,True
TEST_05554,디_올뉴코나_2023_2025,현대,현대,True
TEST_05555,레인지로버_스포츠_2세대_2013_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_05556,Q7_4M_2020_2023,기타 독일차,기타 독일차,True
TEST_05557,SM3_네오_2015_2019,일본/프랑스,일본/프랑스,True
TEST_05558,디스커버리_4_2010_2016,유럽 프리미엄,유럽 프리미엄,True
TEST_05559,Q7_4M_2020_2023,기타 독일차,기타 독일차,True
TEST_05560,레인지로버_이보크_2세대_2020_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_05561,레이_2012_2017,기아,기아,True
TEST_05562,X6_G06_2020_2023,BMW,BMW,True
TEST_05563,뉴_G80_2025_2026,제네시스,제네시스,True
TEST_05564,M2_F87_2016_2021,BMW,BMW,True
TEST_05565,더_뉴_카니발_2019_2020,기아,기아,True
TEST_05566,캐스퍼_2022_2024,현대,현대,True
TEST_05567,G4_렉스턴_2018_2020,기타,기타,True
TEST_05568,스팅어_2018_2020,기아,기아,True
TEST_05569,레이_2012_2017,기아,기아,True
TEST_05570,아반떼_하이브리드_CN7_2021_2023,현대,현대,True
TEST_05571,더_뉴_모닝_2015_2016,기아,기아,True
TEST_05572,콰트로포르테_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_05573,2시리즈_액티브_투어러_F45_2019_2021,BMW,BMW,True
TEST_05574,뉴_체어맨_W_2012_2016,기타,기타,True
TEST_05575,글래디에이터_JT_2020_2023,미국,미국,True
TEST_05576,싼타페_더_프라임_2016_2018,현대,현대,True
TEST_05577,4시리즈_F32_2014_2020,BMW,BMW,True
TEST_05578,투아렉_3세대_2020_2023,기타 독일차,기타 독일차,True
TEST_05579,넥쏘_2018_2024,현대,현대,True
TEST_05580,아테온_2018_2023,기타 독일차,기타 독일차,True
TEST_05581,디_올뉴그랜저_2023_2025,현대,현대,True
TEST_05582,올_뉴_모닝_2012_2015,기아,기아,True
TEST_05583,뉴_GV80_2024_2025,제네시스,제네시스,True
TEST_05584,Q3_F3_2020_2024,기타 독일차,기타 독일차,True
TEST_05585,X3_G01_2022_2024,BMW,BMW,True
TEST_05586,익스플로러_2018_2019,미국,미국,True
TEST_05587,CLA_클래스_C118_2020_2025,벤츠,벤츠,True
TEST_05588,A7_4K_2020_2024,기타 독일차,기타 독일차,True
TEST_05589,트랙스_크로스오버_2024_2025,미국,미국,True
